,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
080623_SNOW24,0.005085544,64.19999957084657,1930.805622210132,41049.86798216066,0.0529838439687713,14.235770165653157,199830.9983966285,170,170
080623_SNOW25,0.005178,65.50000071525575,2225.228467995437,24351.71256455709,0.06708046286813617,326.5684949394226,585783.2719932058,171,1971
080623_SNOW2,0.007478669,45.40000021457672,788.4622166528355,12366.714164989251,0.05151505530215953,2.7158993713007074,233705.9256461772,172,892
080623_SNOW3,0.0073772226,46.20000034570694,862.027407074114,11507.169088206767,0.05479537170472529,2.643388152858769,115720.73964576596,173,1973
080623_SNOW4,0.005251203,46.900000274181366,867.5895232163316,19670.090357713965,0.05816185711834978,0.5028356751789133,208580.0233091734,174,2514
080623_SNOW5,0.008651928,47.39999979734421,743.093611526874,28474.948937393525,0.051604258421227185,3.7430379462520356,142889.5733238179,175,1975
080623_SNOW6,0.0067350734,47.99999952316284,884.5807478954123,18404.31553702253,0.057108419720076575,1.7558643983354358,82679.00184677077,176,1076
080623_SNOW7,0.0073687034,48.89999985694885,890.2952826122045,34054.40484227399,0.05852700727998511,2.32017106114684,68175.25585146973,177,717
080623_SNOW8,0.006684013,49.399999380111694,838.7492779243864,36384.90853540521,0.057643244493705004,1.9800525756927938,146223.36999578102,178,718
080623_SNOW9,0.005624667,50.399999916553504,940.4633293130082,42563.653207515905,0.05969491732701081,6.358841921302951,177974.7287947458,179,3059
