,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
080623_SNOW6,0.0067355703,47.99999952316284,884.5769394635525,18403.985354220065,0.05710823014533497,1.7474141637841187,82668.79062488103,176,176
080623_SNOW7,0.0073694712,48.89999985694885,890.2867596739037,34055.20207269997,0.058527428364341993,2.3713160434736174,68129.07898138468,177,177
080623_SNOW8,0.006683769,49.399999380111694,838.7517297491656,36384.54156603596,0.057643141366163865,1.958679222328425,146241.83184434247,178,178
080623_SNOW9,0.00562484,50.399999916553504,940.460589058275,42563.28336207574,0.05969472919076614,6.353684087883264,177970.08851925333,179,179
070823_SNOWTEST1,0.0055820774,50.000000596046455,798.6096397210395,15760.496733137888,0.08001177488813797,0.30941062090513644,71397.05030886522,0,180
070823_SNOWTEST2,0.004866979,50.000000596046455,814.8039694561926,17704.515359393634,0.07853853526454131,364.5066480272392,34084.95710388692,1,181
070823_SNOWTEST3,0.005213663,38.99999991059303,682.3489906444936,16166.68863561306,0.07597382197829972,151.09368701389508,69811.71066866387,2,182
070823_SNOWTEST4,0.0075345505,40.60000017285347,654.3628282504142,17088.972919140062,0.06772634244879128,2.15617269219737,38564.22748522816,3,183
070823_SNOWTEST5,0.0050595785,42.19999969005585,776.7026171054704,15511.213624169433,0.06809756335867304,92.98441574754517,144971.56514364143,4,184
070823_SNOWTEST6,0.0055647744,44.39999967813492,683.0872138118611,38296.226412536984,0.05953286314969834,257.4434813292375,138214.44299466448,5,185
070823_SNOWTEST7,0.005481254,46.20000034570694,759.2190183069558,61526.989868914956,0.059514075622042834,245.7765984480316,80730.25129178395,6,186
070823_SNOWTEST8,0.0056740856,49.000000059604645,785.30735521144,51282.263179590984,0.0537363874280192,127.5988767303885,110200.59315143933,7,187
070823_SNOWTEST9,0.0077845897,55.39999961853028,1330.7012308685344,375.9795984198481,0.070581503258186,522.06981075201,4454.254728803417,8,188
070923_SNOW10,0.005035506,48.69999945163727,1209.4331361015195,14121.775644552785,0.06563190229316224,0.2312079422758225,63482.697881349675,9,189
070923_SNOW1,0.0058829896,38.200000151991844,853.9144258453123,33260.285406749776,0.0752818376287157,416.138881770813,736.7418897658167,10,190
070923_SNOW2,0.0052680694,38.29999998211861,1154.4627893735687,16266.911196630997,0.06580472059252593,80.17058753956047,27916.96166046949,11,191
070923_SNOW3,0.006467066,38.50000001490116,1347.2704314568837,49.971351109189484,0.05765489390374355,235.96393998141502,339.8013344550941,12,192
070923_SNOW4,0.0055106436,38.99999991059303,1101.1626010909163,29889.745987560986,0.06784858911575309,196.78159469323944,243.28340224034199,13,193
070923_SNOW5,0.005451831,39.899999871850014,928.1416912382457,16987.020477528178,0.07122427310454654,0.37045457669898685,71025.28056187042,14,194
070923_SNOW6,0.00513157,41.199999898672104,722.2493024656267,43332.74329707247,0.08166929126292478,551.4498944658477,25833.976698146984,15,195
070923_SNOW7,0.0059950864,42.90000036358833,740.1257565850855,26781.980332057865,0.07917260311274195,135.50760547501886,66333.25850431845,16,196
070923_SNOW8,0.0060672765,44.49999988079071,856.1614645574053,8458.884728392455,0.0843094487447291,139.57857526884013,37369.86765792606,17,197
